player_id,name,current_club_name,date_of_birth,position,sub_position,foot,height_in_cm,international_caps,market_value_in_eur,appearances,goals,assists,minutes,yellow_cards,red_cards
381156,Joel Mumbongo,Burnley FC,1999-01-09,Attack,Centre-Forward,right,188.0,,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
381362,Wesley Moraes,Aston Villa,1996-11-24,Attack,Centre-Forward,right,191.0,,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0
381753,Ilia Gruev,Leeds United,2000-05-06,Midfield,Defensive Midfield,left,185.0,27.0,12000000.0,20.0,0.0,3.0,1132.0,3.0,0.0
381963,Mike Tresor,Burnley FC,1999-05-28,Midfield,Attacking Midfield,right,172.0,2.0,2000000.0,6.0,0.0,0.0,37.0,0.0,0.0
382552,Mace Goodridge,Burnley FC,1999-09-13,Midfield,Central Midfield,right,180.0,,200000.0,0.0,0.0,0.0,0.0,0.0,0.0
382554,Tyrese Campbell,Stoke City,1999-12-28,Attack,Centre-Forward,left,185.0,,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0
382555,Joe Hardy,Liverpool FC,1998-09-26,Attack,Centre-Forward,right,170.0,,75000.0,0.0,0.0,0.0,0.0,0.0,0.0
383109,Przemyslaw Placheta,Norwich City,1998-03-23,Attack,Left Winger,left,178.0,,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0
383152,André Olukanmi,Leicester City,1997-12-01,Attack,Left Winger,,,,,0.0,0.0,0.0,0.0,0.0,0.0
385848,George Edmundson,Ipswich Town,1997-08-15,Defender,Centre-Back,right,190.0,,750000.0,0.0,0.0,0.0,0.0,0.0,0.0
385920,Brad Jackson,Burnley FC,1996-10-20,Defender,Right-Back,right,175.0,,,0.0,0.0,0.0,0.0,0.0,0.0
385922,Ntumba Massanka,Burnley FC,1996-11-30,Attack,Centre-Forward,,191.0,,,0.0,0.0,0.0,0.0,0.0,0.0
386047,Axel Disasi,West Ham United,1998-03-11,Defender,Centre-Back,right,191.0,5.0,15000000.0,14.0,0.0,0.0,1255.0,1.0,0.0
386148,Joe Quigley,AFC Bournemouth,1996-12-10,Attack,Centre-Forward,,191.0,,100000.0,0.0,0.0,0.0,0.0,0.0,0.0
386201,Archie Davies,Brighton & Hove Albion,1998-10-07,Defender,Right-Back,right,183.0,,100000.0,0.0,0.0,0.0,0.0,0.0,0.0
387036,Joe Riley,Manchester United,1996-12-06,Midfield,Defensive Midfield,right,176.0,,125000.0,0.0,0.0,0.0,0.0,0.0,0.0
387331,Sam Field,West Bromwich Albion,1998-05-08,Midfield,Defensive Midfield,left,191.0,,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0
388165,Yoane Wissa,Newcastle United,1996-09-03,Attack,Centre-Forward,right,176.0,42.0,25000000.0,19.0,1.0,1.0,521.0,3.0,0.0
391005,Mads Roerslev,Brentford FC,1999-06-24,Defender,Right-Back,right,184.0,1.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0
391470,Marcus Browne,West Ham United,1997-12-18,Midfield,Attacking Midfield,right,178.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
392179,Hjalmar Ekdal,Burnley FC,1998-10-21,Defender,Centre-Back,right,187.0,13.0,5000000.0,16.0,0.0,0.0,1277.0,0.0,0.0
392591,Chiedozie Ogbene,Ipswich Town,1997-05-01,Attack,Right Winger,right,181.0,35.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0
392757,Marc Guéhi,Manchester City,2000-07-13,Defender,Centre-Back,right,182.0,34.0,70000000.0,31.0,2.0,4.0,2790.0,6.0,0.0
392765,Emile Smith Rowe,Fulham FC,2000-07-28,Midfield,Attacking Midfield,right,182.0,3.0,20000000.0,33.0,2.0,0.0,1843.0,1.0,0.0
392766,George McEachran,Chelsea FC,2000-08-30,Midfield,Central Midfield,left,172.0,,200000.0,0.0,0.0,0.0,0.0,0.0,0.0
392768,Callum Hudson-Odoi,Nottingham Forest,2000-11-07,Attack,Left Winger,right,178.0,3.0,30000000.0,26.0,2.0,4.0,1537.0,0.0,0.0
392771,Ethan Ampadu,Leeds United,2000-09-14,Midfield,Defensive Midfield,right,182.0,63.0,30000000.0,33.0,1.0,1.0,2955.0,10.0,0.0
392772,Marcel Lavinier,Tottenham Hotspur,2000-12-16,Defender,Right-Back,right,185.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
392774,Kane Wilson,West Bromwich Albion,2000-03-11,Defender,Right-Back,right,178.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
392775,Ryan Sessegnon,Fulham FC,2000-05-18,Defender,Left-Back,left,178.0,20.0,22000000.0,24.0,3.0,3.0,1603.0,0.0,0.0
393323,Brenden Aaronson,Leeds United,2000-10-22,Midfield,Attacking Midfield,right,177.0,59.0,22000000.0,33.0,4.0,5.0,2316.0,3.0,0.0
394327,Boubacar Kamara,Aston Villa,1999-11-23,Midfield,Defensive Midfield,right,184.0,5.0,40000000.0,16.0,1.0,3.0,1312.0,4.0,0.0
395239,Claudio Gomes,Manchester City,2000-07-23,Midfield,Defensive Midfield,right,180.0,,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0
395797,Sam Hughes,Leicester City,1997-04-15,Defender,Centre-Back,right,,,350000.0,0.0,0.0,0.0,0.0,0.0,0.0
396165,Callum Whelan,Watford FC,1998-09-24,Midfield,Defensive Midfield,right,175.0,,,0.0,0.0,0.0,0.0,0.0,0.0
396174,Jimmy Dunne,Queens Park Rangers,1997-10-19,Defender,Right-Back,right,191.0,3.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0
396284,Zak Dearnley,Manchester United,1998-09-28,Attack,Centre-Forward,right,180.0,,,0.0,0.0,0.0,0.0,0.0,0.0
396857,Dan Kemp,West Ham United,1999-01-11,Attack,Right Winger,left,168.0,,250000.0,0.0,0.0,0.0,0.0,0.0,0.0
396859,Jamie Cumming,Chelsea FC,1999-09-04,Goalkeeper,Goalkeeper,right,185.0,,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
396861,Richard Nartey,Burnley FC,1998-09-06,Defender,Centre-Back,right,185.0,,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
397033,Sandro Tonali,Newcastle United,2000-05-08,Midfield,Defensive Midfield,right,181.0,32.0,80000000.0,31.0,0.0,2.0,2209.0,4.0,0.0
397102,Josh Benson,Burnley FC,1999-12-05,Midfield,Central Midfield,right,175.0,,350000.0,0.0,0.0,0.0,0.0,0.0,0.0
398065,Harvey Barnes,Newcastle United,1997-12-09,Attack,Left Winger,right,182.0,2.0,32000000.0,33.0,7.0,1.0,1694.0,1.0,0.0
398398,Callum Buckley,AFC Bournemouth,1996-01-12,Defender,Left-Back,left,175.0,,,0.0,0.0,0.0,0.0,0.0,0.0
399373,Morgan Feeney,Everton FC,1999-02-08,Defender,Centre-Back,right,190.0,,175000.0,0.0,0.0,0.0,0.0,0.0,0.0
399434,Marcus Tavernier,AFC Bournemouth,1999-03-22,Midfield,Attacking Midfield,left,178.0,15.0,25000000.0,30.0,6.0,4.0,2408.0,6.0,0.0
399776,Pau Torres,Aston Villa,1997-01-16,Defender,Centre-Back,left,192.0,24.0,20000000.0,19.0,0.0,0.0,1570.0,1.0,0.0
400536,Mads Hermansen,West Ham United,2000-07-11,Goalkeeper,Goalkeeper,right,187.0,3.0,15000000.0,14.0,0.0,1.0,1260.0,0.0,0.0
401173,Jadon Sancho,Aston Villa,2000-03-25,Attack,Left Winger,right,180.0,23.0,18000000.0,23.0,0.0,2.0,873.0,0.0,0.0
401320,Dara O'Shea,Ipswich Town,1999-03-04,Defender,Centre-Back,right,189.0,45.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0
401356,Edson Álvarez,West Ham United,1997-10-24,Midfield,Defensive Midfield,right,190.0,103.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0
401604,Michal Karbownik,Brighton & Hove Albion,2001-03-13,Defender,Left-Back,right,175.0,,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0
403151,Robert Sánchez,Chelsea FC,1997-11-18,Goalkeeper,Goalkeeper,right,197.0,3.0,22000000.0,31.0,0.0,1.0,2681.0,3.0,0.0
403898,Jordan Beyer,Burnley FC,2000-05-19,Defender,Centre-Back,right,187.0,7.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0
404386,Robbie Burton,Arsenal FC,1999-12-26,Midfield,Central Midfield,right,175.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
404584,Marcus Forss,Brentford FC,1999-06-18,Attack,Centre-Forward,right,182.0,,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0
404586,Tyreke Johnson,Southampton FC,1998-11-03,Midfield,Left Midfield,right,173.0,,,0.0,0.0,0.0,0.0,0.0,0.0
404842,Vitaliy Mykolenko,Everton FC,1999-05-29,Defender,Left-Back,left,180.0,54.0,25000000.0,32.0,0.0,1.0,2871.0,6.0,0.0
406556,Tom McGill,Brighton & Hove Albion,2000-03-25,Goalkeeper,Goalkeeper,right,185.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0
406558,Steven Sessegnon,Fulham FC,2000-05-18,Defender,Right-Back,right,175.0,,800000.0,0.0,0.0,0.0,0.0,0.0,0.0
406559,Timothy Eyoma,Tottenham Hotspur,2000-01-29,Defender,Right-Back,right,183.0,,500000.0,0.0,0.0,0.0,0.0,0.0,0.0
406560,Rhian Brewster,Sheffield United,2000-04-01,Attack,Centre-Forward,right,180.0,,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
406633,Nya Kirby,Crystal Palace,2000-01-31,Midfield,Central Midfield,right,174.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
406635,Phil Foden,Manchester City,2000-05-28,Midfield,Attacking Midfield,left,171.0,49.0,70000000.0,32.0,7.0,5.0,2070.0,4.0,0.0
406636,Jamie Soule,West Bromwich Albion,2000-11-26,Attack,Centre-Forward,right,183.0,,,0.0,0.0,0.0,0.0,0.0,0.0
406638,Oliver Skipp,Leicester City,2000-09-16,Midfield,Defensive Midfield,right,175.0,24.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0
407021,Mads Andersen,Luton Town,1997-12-27,Defender,Centre-Back,right,194.0,,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
407487,Lloyd Humphries,Cardiff City,1997-10-03,Midfield,Central Midfield,,,,,0.0,0.0,0.0,0.0,0.0,0.0
408872,Paul Smyth,Queens Park Rangers,1997-09-10,Attack,Right Winger,right,175.0,25.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0
410225,Ismaïla Sarr,Crystal Palace,1998-02-25,Attack,Right Winger,right,185.0,87.0,40000000.0,25.0,7.0,1.0,1907.0,1.0,0.0
410425,Yves Bissouma,Tottenham Hotspur,1996-08-30,Midfield,Defensive Midfield,right,182.0,46.0,10000000.0,11.0,0.0,0.0,605.0,4.0,0.0
410708,Pascal Struijk,Leeds United,1999-08-11,Defender,Centre-Back,left,190.0,3.0,22000000.0,30.0,0.0,1.0,2577.0,5.0,0.0
411495,Max Sanders,Brighton & Hove Albion,1999-01-04,Midfield,Central Midfield,right,175.0,,275000.0,0.0,0.0,0.0,0.0,0.0,0.0
411537,Zian Flemming,Burnley FC,1998-08-01,Attack,Centre-Forward,right,185.0,,12000000.0,27.0,11.0,0.0,1756.0,5.0,0.0
412596,Adam Parkes,Watford FC,1999-11-30,Goalkeeper,Goalkeeper,right,185.0,,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
412616,Giorgi Chakvetadze,Watford FC,1999-08-29,Midfield,Attacking Midfield,right,183.0,39.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0
413032,Ibrahima Diallo,Southampton FC,1999-03-08,Midfield,Defensive Midfield,right,179.0,,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0
413039,Bryan Mbeumo,Manchester United,1999-08-07,Attack,Right Winger,left,171.0,32.0,75000000.0,30.0,10.0,3.0,2355.0,4.0,0.0
413220,James Justin,Leeds United,1998-02-23,Defender,Right-Back,both,183.0,1.0,12000000.0,28.0,2.0,1.0,1886.0,4.0,0.0
413403,Ezri Konsa,Aston Villa,1997-10-23,Defender,Centre-Back,right,180.0,25.0,40000000.0,31.0,0.0,0.0,2790.0,0.0,0.0
413507,Nikola Milenković,Nottingham Forest,1997-10-12,Defender,Centre-Back,right,195.0,72.0,28000000.0,34.0,0.0,0.0,3015.0,6.0,0.0
415381,Mats Wieffer,Brighton & Hove Albion,1999-11-16,Defender,Right-Back,right,189.0,15.0,25000000.0,24.0,2.0,3.0,1733.0,7.0,0.0
415912,Konstantinos Mavropanos,West Ham United,1997-12-11,Defender,Centre-Back,right,194.0,42.0,18000000.0,29.0,3.0,0.0,2352.0,2.0,0.0
415970,Joe Worrall,Burnley FC,1997-01-10,Defender,Centre-Back,right,190.0,3.0,2000000.0,9.0,0.0,0.0,483.0,0.0,0.0
416621,Jordan Lee,AFC Bournemouth,1996-12-31,Defender,Right-Back,right,178.0,,,0.0,0.0,0.0,0.0,0.0,0.0
416622,Jordan Green,AFC Bournemouth,1995-02-22,Attack,Right Winger,right,168.0,,125000.0,0.0,0.0,0.0,0.0,0.0,0.0
417346,Jack Harrison,Leeds United,1996-11-20,Attack,Left Winger,left,175.0,2.0,6500000.0,8.0,0.0,0.0,199.0,0.0,0.0
418560,Erling Haaland,Manchester City,2000-07-21,Attack,Centre-Forward,left,195.0,54.0,200000000.0,32.0,24.0,8.0,2706.0,2.0,0.0
419325,Lewis Gibson,Everton FC,2000-07-19,Defender,Centre-Back,left,185.0,,900000.0,0.0,0.0,0.0,0.0,0.0,0.0
420002,Jean-Philippe Mateta,Crystal Palace,1997-06-28,Attack,Centre-Forward,right,192.0,7.0,30000000.0,28.0,11.0,0.0,1870.0,0.0,0.0
420243,Jurriën Timber,Arsenal FC,2001-06-17,Defender,Right-Back,right,179.0,23.0,70000000.0,26.0,1.0,5.0,2194.0,4.0,0.0
420808,George Hirst,Ipswich Town,1999-02-15,Attack,Centre-Forward,right,191.0,10.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0
421637,Frank Onyeka,Brentford FC,1998-01-01,Midfield,Central Midfield,right,183.0,45.0,8000000.0,3.0,0.0,0.0,27.0,0.0,0.0
423440,Martín Zubimendi,Arsenal FC,1999-02-02,Midfield,Defensive Midfield,right,181.0,26.0,75000000.0,34.0,3.0,1.0,2642.0,3.0,0.0
423571,Alfie Lewis,West Ham United,1999-09-28,Midfield,Central Midfield,right,169.0,,100000.0,0.0,0.0,0.0,0.0,0.0,0.0
424015,Nathan Patterson,Everton FC,2001-10-16,Defender,Right-Back,right,183.0,29.0,10000000.0,7.0,0.0,0.0,240.0,0.0,0.0
424051,Samuel Kalu,Watford FC,1997-08-26,Attack,Right Winger,right,177.0,,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0
424901,Joe Tupper,Crystal Palace,1997-11-15,Goalkeeper,Goalkeeper,right,184.0,,,0.0,0.0,0.0,0.0,0.0,0.0
425026,Josh Knight,Leicester City,1997-09-07,Defender,Centre-Back,right,185.0,,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
425334,Matty Cash,Aston Villa,1997-08-07,Defender,Right-Back,right,185.0,25.0,22000000.0,31.0,3.0,3.0,2678.0,7.0,0.0
425713,Akin Famewo,Norwich City,1998-11-09,Defender,Centre-Back,left,188.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
425894,Cameron John,Wolverhampton Wanderers,1999-08-24,Defender,Centre-Back,left,181.0,,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
425902,Ryan Yates,Nottingham Forest,1997-11-21,Midfield,Central Midfield,right,190.0,,7000000.0,19.0,0.0,2.0,578.0,3.0,0.0
425918,Jakub Kiwior,Arsenal FC,2000-02-15,Defender,Centre-Back,left,189.0,45.0,35000000.0,0.0,0.0,0.0,0.0,0.0,0.0
426192,Ben Brereton Díaz,Southampton FC,1999-04-18,Attack,Centre-Forward,right,185.0,42.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0
427568,Aaron Ramsdale,Newcastle United,1998-05-14,Goalkeeper,Goalkeeper,right,190.0,5.0,12000000.0,12.0,0.0,0.0,1003.0,2.0,0.0
427927,Jordan Davies,Brighton & Hove Albion,1998-08-18,Midfield,Central Midfield,left,,,,0.0,0.0,0.0,0.0,0.0,0.0
428016,Brandon Austin,Tottenham Hotspur,1999-01-08,Goalkeeper,Goalkeeper,right,188.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0
428061,Riley McGree,Middlesbrough FC,1998-11-02,Midfield,Central Midfield,left,178.0,35.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0
429014,Morgan Gibbs-White,Nottingham Forest,2000-01-27,Midfield,Attacking Midfield,right,171.0,6.0,70000000.0,33.0,15.0,3.0,2784.0,1.0,0.0
429915,Maxim De Cuyper,Brighton & Hove Albion,2000-12-22,Defender,Left-Back,left,182.0,25.0,22000000.0,26.0,2.0,3.0,1143.0,1.0,0.0
429983,Jørgen Strand Larsen,Wolverhampton Wanderers,2000-02-06,Attack,Centre-Forward,right,193.0,29.0,40000000.0,34.0,4.0,1.0,2155.0,4.0,0.0
430310,Andrew Irving,West Ham United,2000-05-13,Midfield,Central Midfield,left,190.0,1.0,4500000.0,4.0,0.0,0.0,133.0,0.0,0.0
430788,Tom Edwards,Stoke City,1999-01-22,Defender,Right-Back,right,176.0,,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0
431424,George Marsh,Tottenham Hotspur,1998-11-05,Midfield,Defensive Midfield,right,177.0,,250000.0,0.0,0.0,0.0,0.0,0.0,0.0
431755,Dejan Kulusevski,Tottenham Hotspur,2000-04-25,Midfield,Attacking Midfield,left,186.0,45.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0
432164,Igor Jesus,Nottingham Forest,2001-02-25,Attack,Centre-Forward,right,179.0,5.0,25000000.0,34.0,6.0,4.0,2285.0,2.0,0.0
432293,Luke Dreher,Crystal Palace,1998-11-27,Midfield,Central Midfield,right,184.0,,,0.0,0.0,0.0,0.0,0.0,0.0
432914,John Victor,Nottingham Forest,1996-02-13,Goalkeeper,Goalkeeper,right,197.0,0.0,5000000.0,5.0,0.0,0.0,438.0,1.0,0.0
433177,Bukayo Saka,Arsenal FC,2001-09-05,Attack,Right Winger,left,178.0,54.0,110000000.0,29.0,6.0,7.0,2083.0,2.0,0.0
433180,Elijah Dixon-Bonner,Liverpool FC,2001-01-01,Midfield,Central Midfield,right,,,200000.0,0.0,0.0,0.0,0.0,0.0,0.0
433182,Luis Longstaff,Liverpool FC,2001-02-24,Attack,Right Winger,left,167.0,,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
433183,Tommy Doyle,Wolverhampton Wanderers,2001-10-17,Midfield,Central Midfield,right,172.0,13.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0
433184,Rayhaan Tulloch,West Bromwich Albion,2001-01-20,Attack,Second Striker,right,178.0,,200000.0,0.0,0.0,0.0,0.0,0.0,0.0
433186,Bali Mumba,Norwich City,2001-10-08,Defender,Right-Back,right,168.0,,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0
433188,Curtis Jones,Liverpool FC,2001-01-30,Midfield,Central Midfield,right,185.0,6.0,35000000.0,31.0,1.0,2.0,1793.0,2.0,0.0
433818,Scott Twine,Burnley FC,1999-07-14,Midfield,Attacking Midfield,right,174.0,,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
433991,Ethan Galbraith,Swansea City,2001-05-11,Midfield,Central Midfield,right,175.0,16.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0
434015,Terry Ablade,Fulham FC,2001-10-12,Attack,Centre-Forward,,,,200000.0,0.0,0.0,0.0,0.0,0.0,0.0
434207,Aaron Connolly,Brighton & Hove Albion,2000-01-28,Attack,Centre-Forward,right,174.0,,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0
434224,Maxence Lacroix,Crystal Palace,2000-04-06,Defender,Centre-Back,right,190.0,5.0,50000000.0,31.0,1.0,1.0,2727.0,3.0,0.0
434675,Cody Gakpo,Liverpool FC,1999-05-07,Attack,Left Winger,right,193.0,54.0,60000000.0,33.0,6.0,3.0,2479.0,3.0,0.0
435062,Callum Styles,West Bromwich Albion,2000-03-27,Defender,Left-Back,left,167.0,31.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
435338,Gabriel,Arsenal FC,1997-12-19,Defender,Centre-Back,left,190.0,22.0,75000000.0,28.0,3.0,4.0,2391.0,4.0,0.0
435648,Joshua Zirkzee,Manchester United,2001-05-22,Attack,Centre-Forward,right,193.0,6.0,20000000.0,23.0,2.0,1.0,550.0,3.0,0.0
435765,Corey Jordan,AFC Bournemouth,1999-03-04,Defender,Centre-Back,right,188.0,,,0.0,0.0,0.0,0.0,0.0,0.0
438001,Santiago Bueno,Wolverhampton Wanderers,1998-11-09,Defender,Centre-Back,right,191.0,8.0,10000000.0,27.0,3.0,2.0,2429.0,4.0,0.0
442248,Ethan Pinnock,Brentford FC,1993-05-29,Defender,Centre-Back,left,194.0,28.0,3000000.0,3.0,0.0,0.0,238.0,0.0,0.0
444208,Michael Obafemi,Burnley FC,2000-07-06,Attack,Centre-Forward,right,170.0,12.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0
444523,Lucas Paquetá,West Ham United,1997-08-27,Midfield,Attacking Midfield,left,183.0,67.0,32000000.0,14.0,2.0,1.0,1184.0,5.0,0.0
444641,Louie Moulden,Wolverhampton Wanderers,2002-01-06,Goalkeeper,Goalkeeper,right,190.0,,175000.0,0.0,0.0,0.0,0.0,0.0,0.0
445939,Omar Marmoush,Manchester City,1999-02-07,Attack,Centre-Forward,right,183.0,55.0,50000000.0,18.0,3.0,2.0,549.0,3.0,0.0
447661,Douglas Luiz,Nottingham Forest,1998-05-09,Midfield,Central Midfield,right,177.0,18.0,18000000.0,21.0,1.0,0.0,922.0,3.0,0.0
447995,Ross Stewart,Southampton FC,1996-07-11,Attack,Centre-Forward,right,188.0,2.0,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0
450050,Jean-Ricner Bellegarde,Wolverhampton Wanderers,1998-06-27,Midfield,Central Midfield,right,170.0,13.0,16000000.0,22.0,1.0,1.0,1082.0,5.0,0.0
451276,Dominik Szoboszlai,Liverpool FC,2000-10-25,Midfield,Attacking Midfield,right,187.0,65.0,100000000.0,33.0,5.0,7.0,2963.0,8.0,0.0
453306,Josh Clackstone,Hull City,1996-09-18,Defender,Right-Back,right,,,,0.0,0.0,0.0,0.0,0.0,0.0
454576,Róbert Boženík,Stoke City,1999-11-18,Attack,Centre-Forward,right,188.0,57.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0
455661,Nick Woltemade,Newcastle United,2002-02-14,Attack,Centre-Forward,right,198.0,12.0,55000000.0,32.0,7.0,3.0,1849.0,0.0,0.0
456111,Will Mannion,Hull City,1998-05-05,Goalkeeper,Goalkeeper,right,191.0,,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
456292,Ellery Balcombe,Brentford FC,1999-10-15,Goalkeeper,Goalkeeper,right,190.0,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0
456877,Rekeem Harper,West Bromwich Albion,2000-03-08,Midfield,Central Midfield,right,183.0,,400000.0,0.0,0.0,0.0,0.0,0.0,0.0
457129,Ben Hinchliffe,Hull City,1997-09-25,Missing,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
458178,Jack Taylor,Ipswich Town,1998-06-23,Midfield,Central Midfield,right,185.0,11.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
459322,Callum Rowe,Aston Villa,1999-09-02,Missing,,left,180.0,,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
459873,Harvey Rodgers,Hull City,1996-10-20,Defender,Centre-Back,right,189.0,,250000.0,0.0,0.0,0.0,0.0,0.0,0.0
460683,Max Taylor,Manchester United,2000-01-10,Defender,Centre-Back,right,188.0,,100000.0,0.0,0.0,0.0,0.0,0.0,0.0
460939,Tijjani Reijnders,Manchester City,1998-07-29,Midfield,Central Midfield,right,178.0,35.0,50000000.0,25.0,4.0,1.0,1366.0,1.0,0.0
461833,Caleb Okoli,Leicester City,2001-07-13,Defender,Centre-Back,right,191.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0
461882,Khanya Leshabela,Leicester City,1999-09-18,Midfield,Central Midfield,,175.0,,100000.0,0.0,0.0,0.0,0.0,0.0,0.0
461883,Calvin Bassey,Fulham FC,1999-12-31,Defender,Centre-Back,left,185.0,45.0,28000000.0,26.0,1.0,1.0,2172.0,4.0,0.0
462698,Brooklyn Lyons-Foster,Tottenham Hotspur,2000-12-01,Defender,Centre-Back,right,,,,0.0,0.0,0.0,0.0,0.0,0.0
463603,Benoît Badiashile,Chelsea FC,2001-03-26,Defender,Centre-Back,left,194.0,2.0,15000000.0,8.0,0.0,0.0,471.0,2.0,0.0
463605,Bafodé Diakité,AFC Bournemouth,2001-01-06,Defender,Centre-Back,right,184.0,2.0,25000000.0,15.0,0.0,0.0,1005.0,1.0,0.0
463694,Ollie Harfield,AFC Bournemouth,1998-01-09,Defender,Left-Back,left,178.0,,,0.0,0.0,0.0,0.0,0.0,0.0
463695,Keelan O'Connell,AFC Bournemouth,1999-11-30,Midfield,Right Midfield,,,,,0.0,0.0,0.0,0.0,0.0,0.0
463758,Terry Taylor,Wolverhampton Wanderers,2001-06-29,Midfield,Defensive Midfield,right,185.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
464738,Ben Wynter,Crystal Palace,1997-12-11,Defender,Right-Back,right,185.0,,,0.0,0.0,0.0,0.0,0.0,0.0
465294,Allan Tchaptchet,Southampton FC,2001-12-21,Defender,Centre-Back,,193.0,,600000.0,0.0,0.0,0.0,0.0,0.0,0.0
465555,Djordje Petrovic,AFC Bournemouth,1999-10-08,Goalkeeper,Goalkeeper,right,194.0,12.0,28000000.0,34.0,0.0,0.0,3060.0,2.0,0.0
465717,Jayden Bogle,Leeds United,2000-07-27,Defender,Right-Back,right,178.0,3.0,15000000.0,30.0,1.0,4.0,2452.0,5.0,0.0
465950,Alex Denny,Everton FC,2000-04-12,Midfield,Defensive Midfield,,186.0,,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
466805,Nico González,Manchester City,2002-01-03,Midfield,Defensive Midfield,right,188.0,11.0,40000000.0,23.0,1.0,0.0,1402.0,5.0,0.0
467623,Lyle Foster,Burnley FC,2000-09-03,Attack,Centre-Forward,right,185.0,28.0,8000000.0,23.0,2.0,2.0,1122.0,3.0,0.0
468002,Ben Johnson,Ipswich Town,2000-01-24,Defender,Right-Back,right,184.0,10.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0
468066,Jens Cajuste,Ipswich Town,1999-08-10,Midfield,Defensive Midfield,right,188.0,25.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0
468198,Joe Aribo,Southampton FC,1996-07-21,Midfield,Central Midfield,left,183.0,34.0,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0
469050,Nathan Collins,Brentford FC,2001-04-30,Defender,Centre-Back,right,193.0,40.0,30000000.0,31.0,1.0,2.0,2612.0,6.0,0.0
469064,Gavin Kilkenny,AFC Bournemouth,2000-02-01,Midfield,Central Midfield,right,175.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
469781,Marcos Senesi,AFC Bournemouth,1997-05-10,Defender,Centre-Back,left,184.0,4.0,25000000.0,33.0,0.0,4.0,2930.0,7.0,0.0
469958,Jacob Brown,Luton Town,1998-04-10,Attack,Centre-Forward,right,178.0,,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0
